name;suspiciousness_value;ranking
org.apache.commons.math3.util$MathArrays#linearCombination(double,double,double,double,double,double):1031;0.3125;10
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#dotProduct(org.apache.commons.math3.geometry.Vector):453;0.3125;10
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#dotProduct(org.apache.commons.math3.geometry.Vector):454;0.3125;10
org.apache.commons.math3.util$FastMath#sin(double):2249;0.2864864864864865;11
org.apache.commons.math3.util$FastMath#sin(double):2254;0.2864864864864865;11
org.apache.commons.math3.util$FastMath#sin(double):2263;0.2864864864864865;11
org.apache.commons.math3.util$FastMath#sin(double):2270;0.2864864864864865;11
org.apache.commons.math3.util$FastMath#sin(double):2274;0.2864864864864865;11
org.apache.commons.math3.geometry.euclidean.threed$Line#intersection(org.apache.commons.math3.geometry.euclidean.threed.Line):216;0.27040816326530615;12
org.apache.commons.math3.geometry.euclidean.threed$Line#intersection(org.apache.commons.math3.geometry.euclidean.threed.Line):217;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polySine(double):1680;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polySine(double):1682;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polySine(double):1683;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polySine(double):1684;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polySine(double):1685;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polySine(double):1688;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polySine(double):1690;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polyCosine(double):1700;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polyCosine(double):1702;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polyCosine(double):1703;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polyCosine(double):1704;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polyCosine(double):1705;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polyCosine(double):1706;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#polyCosine(double):1708;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1719;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1720;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1723;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1724;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1725;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1726;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1729;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1730;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1731;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1732;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1735;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1736;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1737;0.27040816326530615;12
